t_s,source,x_right_m,y_forward_m,theta_rad,theta_deg,odom_available
12.09181547164917,dead_reckoning,0.0,0.8801417428513152,0.0,0.0,False
12.173661231994629,dead_reckoning,0.0,0.8881730238473473,0.0,0.0,False
12.231824398040771,dead_reckoning,0.0,0.893845769805365,0.0,0.0,False
12.290688514709473,dead_reckoning,0.0,0.8989602056045138,0.0,0.0,False
12.346002101898193,dead_reckoning,0.0,0.9050823149640874,0.0,0.0,False
12.401228189468384,dead_reckoning,0.0,0.9104805183992403,0.0,0.0,False
12.464010238647461,dead_reckoning,0.0,0.9166231999844053,0.0,0.0,False
12.52125358581543,dead_reckoning,0.0,0.9222701203850935,0.0,0.0,False
12.599915027618408,dead_reckoning,0.0,0.9284000085476419,0.0,0.0,False
12.643057346343994,dead_reckoning,0.0,0.9342222299762883,0.0,0.0,False
12.702249526977539,dead_reckoning,0.0,0.9400033470036374,0.0,0.0,False
12.777432441711426,dead_reckoning,0.0,0.9471695192080402,0.0,0.0,False
12.816873550415039,dead_reckoning,0.0,0.951228927905159,0.0,0.0,False
12.854687452316284,dead_reckoning,0.0,0.9549080040319954,0.0,0.0,False
12.88144040107727,dead_reckoning,0.0,0.957563969570734,0.0,0.0,False
12.91411280632019,dead_reckoning,0.0,0.9607642201134164,0.0,0.0,False
12.953996419906616,dead_reckoning,0.0,0.964731593153776,0.0,0.0,False
13.0265212059021,dead_reckoning,0.0,0.9718206563636225,0.0,0.0,False
13.071488380432129,dead_reckoning,0.0,0.9762333301247843,0.0,0.0,False
13.080947875976562,dead_reckoning,0.0,0.9771594918999574,0.0,0.0,False
13.155478715896606,dead_reckoning,0.0,0.9844590167151513,0.0,0.0,False
13.20242428779602,dead_reckoning,0.0,0.9890977565162298,0.0,0.0,False
13.224823713302612,dead_reckoning,0.0,0.9912512440784158,0.0,0.0,False
13.269818305969238,dead_reckoning,0.0,0.9957090234600849,0.0,0.0,False
13.305014848709106,dead_reckoning,0.0,0.9991487646271208,0.0,0.0,False
13.353607892990112,dead_reckoning,0.0,1.0033448867389907,0.0,0.0,False
13.452945709228516,dead_reckoning,0.0,1.0135385128709669,0.0,0.0,False
13.541337966918945,dead_reckoning,0.0,1.02217392752788,0.0,0.0,False
13.558157205581665,dead_reckoning,0.0,1.0238137233368159,0.0,0.0,False
13.601555824279785,dead_reckoning,0.0,1.0276959181025669,0.0,0.0,False
13.645168542861938,dead_reckoning,0.0,1.032213981918136,0.0,0.0,False
13.683777332305908,dead_reckoning,0.0,1.0356373424847976,0.0,0.0,False
13.765609979629517,dead_reckoning,0.0,1.0431673740829694,0.0,0.0,False
13.878795862197876,dead_reckoning,0.0,1.0550330162402852,0.0,0.0,False
13.961289644241333,dead_reckoning,0.0,1.0630422215824906,0.0,0.0,False
13.978776454925537,dead_reckoning,0.0,1.064763288886729,0.0,0.0,False
14.022058248519897,dead_reckoning,0.0,1.068986008361069,0.0,0.0,False
14.051460266113281,dead_reckoning,0.0,1.0718505242756442,0.0,0.0,False
14.1089928150177,dead_reckoning,0.0,1.0774495286630887,0.0,0.0,False
14.137383460998535,dead_reckoning,0.0,1.0802116236000796,0.0,0.0,False
14.16829228401184,dead_reckoning,0.0,1.0825232532525053,0.0,0.0,False
14.20469880104065,dead_reckoning,0.0,1.0867748922760414,0.0,0.0,False
14.223166465759277,dead_reckoning,0.0,1.0885328559205976,0.0,0.0,False
14.254871129989624,dead_reckoning,-1.4248083131983043e-06,1.0916480483429034,-0.00045737406255991827,-0.0262056034434358,False
14.284218311309814,dead_reckoning,-4.062995132555087e-06,1.0940695342870683,-0.001089490435358837,-0.06242320376593199,False
